Datetime,Consumption
2025-11-03 18:10:00,10015.0
2025-11-03 18:15:00,10003.66
2025-11-03 18:20:00,9992.91
2025-11-03 18:25:00,9993.97
2025-11-03 18:30:00,9974.32
2025-11-03 18:35:00,9947.72
2025-11-03 18:40:00,9916.93
2025-11-03 18:45:00,9907.78
2025-11-03 18:50:00,9899.03
2025-11-03 18:55:00,9853.7
2025-11-03 19:00:00,9830.52
2025-11-03 19:05:00,9822.88
2025-11-03 19:10:00,9810.45
2025-11-03 19:15:00,9784.48
2025-11-03 19:20:00,9778.41
2025-11-03 19:25:00,9726.29
2025-11-03 19:30:00,9709.27
2025-11-03 19:35:00,9744.59
2025-11-03 19:40:00,9698.48
2025-11-03 19:45:00,9670.39
2025-11-03 19:50:00,9659.02
2025-11-03 19:55:00,9655.22
2025-11-03 20:00:00,9603.76
2025-11-03 20:05:00,9606.68
2025-11-03 20:10:00,9573.68
2025-11-03 20:15:00,9551.9
2025-11-03 20:20:00,9544.42
2025-11-03 20:25:00,9532.03
2025-11-03 20:30:00,9514.15
2025-11-03 20:35:00,9479.36
2025-11-03 20:40:00,9472.72
2025-11-03 20:45:00,9440.59
2025-11-03 20:50:00,9386.43
2025-11-03 20:55:00,9378.28
2025-11-03 21:00:00,9347.51
2025-11-03 21:05:00,9298.27
2025-11-03 21:10:00,9290.37
2025-11-03 21:15:00,9236.01
2025-11-03 21:20:00,9203.07
2025-11-03 21:25:00,9184.6
2025-11-03 21:30:00,9134.42
2025-11-03 21:35:00,9137.95
2025-11-03 21:40:00,9076.76
2025-11-03 21:45:00,9106.86
2025-11-03 21:50:00,9018.4
2025-11-03 21:55:00,9015.22
2025-11-03 22:00:00,8984.76
2025-11-03 22:05:00,9001.18
2025-11-03 22:10:00,8970.46
2025-11-03 22:15:00,8932.6
2025-11-03 22:20:00,8905.96
2025-11-03 22:25:00,8870.07
2025-11-03 22:30:00,8825.28
2025-11-03 22:35:00,8771.5
2025-11-03 22:40:00,8731.46
2025-11-03 22:45:00,8679.35
2025-11-03 22:50:00,8662.74
2025-11-03 22:55:00,8617.73
2025-11-03 23:00:00,8563.08
2025-11-03 23:05:00,8527.23
2025-11-03 23:10:00,8478.27
2025-11-03 23:15:00,8426.44
2025-11-03 23:20:00,8365.11
2025-11-03 23:25:00,8334.09
2025-11-03 23:30:00,8271.08
2025-11-03 23:35:00,8245.43
2025-11-03 23:40:00,8208.03
2025-11-03 23:45:00,8134.79
2025-11-03 23:50:00,8134.69
2025-11-03 23:55:00,8055.3
2025-11-04 00:00:00,8012.6
2025-11-04 00:05:00,7973.96
2025-11-04 00:10:00,7949.49
2025-11-04 00:15:00,7892.23
2025-11-04 00:20:00,7863.67
2025-11-04 00:25:00,7813.25
2025-11-04 00:30:00,7773.12
2025-11-04 00:35:00,7663.81
2025-11-04 00:40:00,7598.9
2025-11-04 00:45:00,7553.79
2025-11-04 00:50:00,7534.19
2025-11-04 00:55:00,7494.94
2025-11-04 01:00:00,7426.79
2025-11-04 01:05:00,7399.32
2025-11-04 01:10:00,7374.72
2025-11-04 01:15:00,7354.11
2025-11-04 01:20:00,7311.85
2025-11-04 01:25:00,7274.71
2025-11-04 01:30:00,7240.85
2025-11-04 01:35:00,7211.9
2025-11-04 01:40:00,7186.78
2025-11-04 01:45:00,7167.33
2025-11-04 01:50:00,7138.84
2025-11-04 01:55:00,7107.24
2025-11-04 02:00:00,7087.11
2025-11-04 02:05:00,7065.01
2025-11-04 02:10:00,7045.59
2025-11-04 02:15:00,7027.82
2025-11-04 02:20:00,7014.45
2025-11-04 02:25:00,6997.76
2025-11-04 02:30:00,6994.76
2025-11-04 02:35:00,6961.69
2025-11-04 02:40:00,6959.27
2025-11-04 02:45:00,6930.55
2025-11-04 02:50:00,6918.92
2025-11-04 02:55:00,6909.98
2025-11-04 03:00:00,6883.32
2025-11-04 03:05:00,6895.04
2025-11-04 03:10:00,6873.13
2025-11-04 03:15:00,6874.77
2025-11-04 03:20:00,6855.72
2025-11-04 03:25:00,6839.39
2025-11-04 03:30:00,6830.41
2025-11-04 03:35:00,6830.62
2025-11-04 03:40:00,6812.2
2025-11-04 03:45:00,6823.19
2025-11-04 03:50:00,6824.79
2025-11-04 03:55:00,6808.57
2025-11-04 04:00:00,6805.86
2025-11-04 04:05:00,6848.26
2025-11-04 04:10:00,6849.15
2025-11-04 04:15:00,6858.1
2025-11-04 04:20:00,6862.54
2025-11-04 04:25:00,6858.71
2025-11-04 04:30:00,6868.66
2025-11-04 04:35:00,6908.06
2025-11-04 04:40:00,6904.69
2025-11-04 04:45:00,6919.58
2025-11-04 04:50:00,6950.73
2025-11-04 04:55:00,6972.11
2025-11-04 05:00:00,7001.63
2025-11-04 05:05:00,7076.24
2025-11-04 05:10:00,7117.82
2025-11-04 05:15:00,7143.51
2025-11-04 05:20:00,7171.4
2025-11-04 05:25:00,7189.77
2025-11-04 05:30:00,7197.3
2025-11-04 05:35:00,7235.75
2025-11-04 05:40:00,7225.36
2025-11-04 05:45:00,7244.69
2025-11-04 05:50:00,7274.8
2025-11-04 05:55:00,7276.29
2025-11-04 06:00:00,7260.62
2025-11-04 06:05:00,7352.81
2025-11-04 06:10:00,7381.08
2025-11-04 06:15:00,7387.29
2025-11-04 06:20:00,7407.28
2025-11-04 06:25:00,7406.16
2025-11-04 06:30:00,7422.63
2025-11-04 06:35:00,7463.58
2025-11-04 06:40:00,7684.72
2025-11-04 06:45:00,7752.53
2025-11-04 06:50:00,7761.08
2025-11-04 06:55:00,7844.2
2025-11-04 07:00:00,7859.72
2025-11-04 07:05:00,7946.3
2025-11-04 07:10:00,8040.96
2025-11-04 07:15:00,8110.04
2025-11-04 07:20:00,8197.24
2025-11-04 07:25:00,8286.26
2025-11-04 07:30:00,8323.03
2025-11-04 07:35:00,8432.39
2025-11-04 07:40:00,8485.56
2025-11-04 07:45:00,8572.29
2025-11-04 07:50:00,8550.86
2025-11-04 07:55:00,8574.49
2025-11-04 08:00:00,8660.94
2025-11-04 08:05:00,8712.44
2025-11-04 08:10:00,8812.99
2025-11-04 08:15:00,8809.63
2025-11-04 08:20:00,8865.7
2025-11-04 08:25:00,8965.04
2025-11-04 08:30:00,8952.28
2025-11-04 08:35:00,9063.73
2025-11-04 08:40:00,9127.31
2025-11-04 08:45:00,9160.28
2025-11-04 08:50:00,9208.35
2025-11-04 08:55:00,9329.73
2025-11-04 09:00:00,9357.5
2025-11-04 09:05:00,9477.94
2025-11-04 09:10:00,9476.83
2025-11-04 09:15:00,9539.37
2025-11-04 09:20:00,9597.61
2025-11-04 09:25:00,9645.41
2025-11-04 09:30:00,9748.73
2025-11-04 09:35:00,9754.65
2025-11-04 09:40:00,9815.7
2025-11-04 09:45:00,9776.55
2025-11-04 09:50:00,9859.45
2025-11-04 09:55:00,9881.5
2025-11-04 10:00:00,9864.06
2025-11-04 10:05:00,9832.06
2025-11-04 10:10:00,9920.8
2025-11-04 10:15:00,9979.28
2025-11-04 10:20:00,9966.7
2025-11-04 10:25:00,10042.23
2025-11-04 10:30:00,10111.79
2025-11-04 10:35:00,10118.78
2025-11-04 10:40:00,10092.79
2025-11-04 10:45:00,10089.75
2025-11-04 10:50:00,10161.88
2025-11-04 10:55:00,10075.89
2025-11-04 11:00:00,10130.46
2025-11-04 11:05:00,10127.49
2025-11-04 11:10:00,10223.47
2025-11-04 11:15:00,10244.51
2025-11-04 11:20:00,10230.16
2025-11-04 11:25:00,10278.86
2025-11-04 11:30:00,10291.32
2025-11-04 11:35:00,10298.86
2025-11-04 11:40:00,10320.99
2025-11-04 11:45:00,10337.42
2025-11-04 11:50:00,10393.54
2025-11-04 11:55:00,10355.09
2025-11-04 12:00:00,10359.35
2025-11-04 12:05:00,10451.61
2025-11-04 12:10:00,10517.8
2025-11-04 12:15:00,10621.9
2025-11-04 12:20:00,10660.29
2025-11-04 12:25:00,10721.65
2025-11-04 12:30:00,10709.14
2025-11-04 12:35:00,10696.91
2025-11-04 12:40:00,10734.55
2025-11-04 12:45:00,10695.02
2025-11-04 12:50:00,10738.67
2025-11-04 12:55:00,10795.63
2025-11-04 13:00:00,10798.51
2025-11-04 13:05:00,10741.72
2025-11-04 13:10:00,10668.29
2025-11-04 13:15:00,10825.05
2025-11-04 13:20:00,10882.5
2025-11-04 13:25:00,10894.35
2025-11-04 13:30:00,10863.93
2025-11-04 13:35:00,10835.6
2025-11-04 13:40:00,10925.06
2025-11-04 13:45:00,10977.74
2025-11-04 13:50:00,11005.19
2025-11-04 13:55:00,11032.37
2025-11-04 14:00:00,11009.41
2025-11-04 14:05:00,11024.51
2025-11-04 14:10:00,11069.54
2025-11-04 14:15:00,11033.11
2025-11-04 14:20:00,11004.77
2025-11-04 14:25:00,11126.57
2025-11-04 14:30:00,11114.28
2025-11-04 14:35:00,11131.16
2025-11-04 14:40:00,11114.75
2025-11-04 14:45:00,11131.13
2025-11-04 14:50:00,11128.19
2025-11-04 14:55:00,11129.62
2025-11-04 15:00:00,11086.11
2025-11-04 15:05:00,11062.51
2025-11-04 15:10:00,11078.8
2025-11-04 15:15:00,11079.1
2025-11-04 15:20:00,11011.73
2025-11-04 15:25:00,10979.86
2025-11-04 15:30:00,10962.55
2025-11-04 15:35:00,10916.88
2025-11-04 15:40:00,10860.06
2025-11-04 15:45:00,10808.52
2025-11-04 15:50:00,10736.35
2025-11-04 15:55:00,10716.11
2025-11-04 16:00:00,10659.85
2025-11-04 16:05:00,10654.04
2025-11-04 16:10:00,10654.07
2025-11-04 16:15:00,10594.11
2025-11-04 16:20:00,10569.32
2025-11-04 16:25:00,10374.73
