Datetime,Consumption
2025-11-02 06:33:00,7068.358
2025-11-02 06:34:00,7125.294
2025-11-02 06:35:00,7182.23
2025-11-02 06:36:00,7175.382
2025-11-02 06:37:00,7168.534
2025-11-02 06:38:00,7161.686
2025-11-02 06:39:00,7154.838
2025-11-02 06:40:00,7147.99
2025-11-02 06:41:00,7170.058
2025-11-02 06:42:00,7192.126
2025-11-02 06:43:00,7214.1939999999995
2025-11-02 06:44:00,7236.262
2025-11-02 06:45:00,7258.33
2025-11-02 06:46:00,7272.0
2025-11-02 06:47:00,7285.67
2025-11-02 06:48:00,7299.34
2025-11-02 06:49:00,7313.01
2025-11-02 06:50:00,7326.68
2025-11-02 06:51:00,7340.860000000001
2025-11-02 06:52:00,7355.04
2025-11-02 06:53:00,7369.22
2025-11-02 06:54:00,7383.4
2025-11-02 06:55:00,7397.58
2025-11-02 06:56:00,7412.362
2025-11-02 06:57:00,7427.144
2025-11-02 06:58:00,7441.9259999999995
2025-11-02 06:59:00,7456.708
2025-11-02 07:00:00,7471.49
2025-11-02 07:01:00,7500.023999999999
2025-11-02 07:02:00,7528.558
2025-11-02 07:03:00,7557.092
2025-11-02 07:04:00,7585.626
2025-11-02 07:05:00,7614.16
2025-11-02 07:06:00,7624.256
2025-11-02 07:07:00,7634.352
2025-11-02 07:08:00,7644.448
2025-11-02 07:09:00,7654.544
2025-11-02 07:10:00,7664.64
2025-11-02 07:11:00,7676.436000000001
2025-11-02 07:12:00,7688.232
2025-11-02 07:13:00,7700.028
2025-11-02 07:14:00,7711.824
2025-11-02 07:15:00,7723.62
2025-11-02 07:16:00,7740.574
2025-11-02 07:17:00,7757.528
2025-11-02 07:18:00,7774.482
2025-11-02 07:19:00,7791.436000000001
2025-11-02 07:20:00,7808.39
2025-11-02 07:21:00,7822.108
2025-11-02 07:22:00,7835.826
2025-11-02 07:23:00,7849.544
2025-11-02 07:24:00,7863.262
2025-11-02 07:25:00,7876.98
2025-11-02 07:26:00,7885.795999999999
2025-11-02 07:27:00,7894.612
2025-11-02 07:28:00,7903.428
2025-11-02 07:29:00,7912.244000000001
2025-11-02 07:30:00,7921.06
2025-11-02 07:31:00,7933.044
2025-11-02 07:32:00,7945.028
2025-11-02 07:33:00,7957.012
2025-11-02 07:34:00,7968.996
2025-11-02 07:35:00,7980.98
2025-11-02 07:36:00,7993.433999999999
2025-11-02 07:37:00,8005.888
2025-11-02 07:38:00,8018.342
2025-11-02 07:39:00,8030.796
2025-11-02 07:40:00,8043.25
2025-11-02 07:41:00,8053.148
2025-11-02 07:42:00,8063.046
2025-11-02 07:43:00,8072.9439999999995
2025-11-02 07:44:00,8082.842
2025-11-02 07:45:00,8092.74
2025-11-02 07:46:00,8099.382
2025-11-02 07:47:00,8106.023999999999
2025-11-02 07:48:00,8112.666
2025-11-02 07:49:00,8119.308
2025-11-02 07:50:00,8125.95
2025-11-02 07:51:00,8128.174
2025-11-02 07:52:00,8130.398
2025-11-02 07:53:00,8132.621999999999
2025-11-02 07:54:00,8134.846
2025-11-02 07:55:00,8137.07
2025-11-02 07:56:00,8162.972
2025-11-02 07:57:00,8188.874
2025-11-02 07:58:00,8214.776
2025-11-02 07:59:00,8240.678
2025-11-02 08:00:00,8266.58
2025-11-02 08:01:00,8292.004
2025-11-02 08:02:00,8317.428
2025-11-02 08:03:00,8342.852
2025-11-02 08:04:00,8368.276
2025-11-02 08:05:00,8393.7
2025-11-02 08:06:00,8395.834
2025-11-02 08:07:00,8397.968
2025-11-02 08:08:00,8400.102
2025-11-02 08:09:00,8402.236
2025-11-02 08:10:00,8404.37
2025-11-02 08:11:00,8424.098
2025-11-02 08:12:00,8443.826000000001
2025-11-02 08:13:00,8463.554
2025-11-02 08:14:00,8483.282000000001
2025-11-02 08:15:00,8503.01
2025-11-02 08:16:00,8532.136
2025-11-02 08:17:00,8561.262
2025-11-02 08:18:00,8590.387999999999
2025-11-02 08:19:00,8619.514
2025-11-02 08:20:00,8648.64
2025-11-02 08:21:00,8648.814
2025-11-02 08:22:00,8648.988
2025-11-02 08:23:00,8649.162
2025-11-02 08:24:00,8649.336
2025-11-02 08:25:00,8649.51
2025-11-02 08:26:00,8652.584
2025-11-02 08:27:00,8655.658
2025-11-02 08:28:00,8658.732
2025-11-02 08:29:00,8661.805999999999
2025-11-02 08:30:00,8664.88
2025-11-02 08:31:00,8682.153999999999
2025-11-02 08:32:00,8699.428
2025-11-02 08:33:00,8716.702
2025-11-02 08:34:00,8733.976
2025-11-02 08:35:00,8751.25
2025-11-02 08:36:00,8748.484
2025-11-02 08:37:00,8745.718
2025-11-02 08:38:00,8742.952
2025-11-02 08:39:00,8740.186
2025-11-02 08:40:00,8737.42
2025-11-02 08:41:00,8741.38
2025-11-02 08:42:00,8745.34
2025-11-02 08:43:00,8749.3
2025-11-02 08:44:00,8753.26
2025-11-02 08:45:00,8757.22
2025-11-02 08:46:00,8766.692
2025-11-02 08:47:00,8776.163999999999
2025-11-02 08:48:00,8785.636
2025-11-02 08:49:00,8795.108
2025-11-02 08:50:00,8804.58
2025-11-02 08:51:00,8813.414
2025-11-02 08:52:00,8822.248
2025-11-02 08:53:00,8831.082
2025-11-02 08:54:00,8839.916
2025-11-02 08:55:00,8848.75
2025-11-02 08:56:00,8856.014
2025-11-02 08:57:00,8863.278
2025-11-02 08:58:00,8870.542
2025-11-02 08:59:00,8877.806
2025-11-02 09:00:00,8885.07
2025-11-02 09:01:00,8891.662
2025-11-02 09:02:00,8898.254
2025-11-02 09:03:00,8904.846
2025-11-02 09:04:00,8911.438
2025-11-02 09:05:00,8918.03
2025-11-02 09:06:00,8913.832
2025-11-02 09:07:00,8909.634
2025-11-02 09:08:00,8905.436000000002
2025-11-02 09:09:00,8901.238000000001
2025-11-02 09:10:00,8897.04
2025-11-02 09:11:00,8916.402
2025-11-02 09:12:00,8935.764000000001
2025-11-02 09:13:00,8955.126
2025-11-02 09:14:00,8974.488000000001
2025-11-02 09:15:00,8993.85
2025-11-02 09:16:00,9012.672
2025-11-02 09:17:00,9031.494
2025-11-02 09:18:00,9050.315999999999
2025-11-02 09:19:00,9069.137999999999
2025-11-02 09:20:00,9087.96
2025-11-02 09:21:00,9081.189999999999
2025-11-02 09:22:00,9074.42
2025-11-02 09:23:00,9067.65
2025-11-02 09:24:00,9060.880000000001
2025-11-02 09:25:00,9054.11
2025-11-02 09:26:00,9063.184000000001
2025-11-02 09:27:00,9072.258
2025-11-02 09:28:00,9081.332
2025-11-02 09:29:00,9090.405999999999
2025-11-02 09:30:00,9099.48
2025-11-02 09:31:00,9092.654
2025-11-02 09:32:00,9085.828
2025-11-02 09:33:00,9079.002
2025-11-02 09:34:00,9072.176
2025-11-02 09:35:00,9065.35
2025-11-02 09:36:00,9084.804
2025-11-02 09:37:00,9104.258
2025-11-02 09:38:00,9123.712000000001
2025-11-02 09:39:00,9143.166000000001
2025-11-02 09:40:00,9162.62
2025-11-02 09:41:00,9160.968
2025-11-02 09:42:00,9159.316
2025-11-02 09:43:00,9157.664
2025-11-02 09:44:00,9156.012
2025-11-02 09:45:00,9154.36
2025-11-02 09:46:00,9171.002
2025-11-02 09:47:00,9187.644
2025-11-02 09:48:00,9204.286
2025-11-02 09:49:00,9220.928
2025-11-02 09:50:00,9237.57
2025-11-02 09:51:00,9260.518
2025-11-02 09:52:00,9283.466
2025-11-02 09:53:00,9306.413999999999
2025-11-02 09:54:00,9329.362
2025-11-02 09:55:00,9352.31
2025-11-02 09:56:00,9363.818
2025-11-02 09:57:00,9375.326
2025-11-02 09:58:00,9386.834
2025-11-02 09:59:00,9398.342
2025-11-02 10:00:00,9409.85
2025-11-02 10:01:00,9395.934000000001
2025-11-02 10:02:00,9382.018
2025-11-02 10:03:00,9368.102
2025-11-02 10:04:00,9354.186
2025-11-02 10:05:00,9340.27
2025-11-02 10:06:00,9351.564
2025-11-02 10:07:00,9362.858
2025-11-02 10:08:00,9374.152
2025-11-02 10:09:00,9385.446
2025-11-02 10:10:00,9396.74
2025-11-02 10:11:00,9409.248
2025-11-02 10:12:00,9421.756
2025-11-02 10:13:00,9434.264000000001
2025-11-02 10:14:00,9446.772
2025-11-02 10:15:00,9459.28
2025-11-02 10:16:00,9461.302
2025-11-02 10:17:00,9463.324
2025-11-02 10:18:00,9465.346
2025-11-02 10:19:00,9467.368
2025-11-02 10:20:00,9469.39
2025-11-02 10:21:00,9476.082
2025-11-02 10:22:00,9482.774
2025-11-02 10:23:00,9489.466
2025-11-02 10:24:00,9496.158
2025-11-02 10:25:00,9502.85
2025-11-02 10:26:00,9486.0
2025-11-02 10:27:00,9469.15
2025-11-02 10:28:00,9452.300000000001
2025-11-02 10:29:00,9435.45
2025-11-02 10:30:00,9418.6
2025-11-02 10:31:00,9439.384
2025-11-02 10:32:00,9460.168
2025-11-02 10:33:00,9480.952000000001
2025-11-02 10:34:00,9501.736
2025-11-02 10:35:00,9522.52
2025-11-02 10:36:00,9533.168
2025-11-02 10:37:00,9543.816
2025-11-02 10:38:00,9554.464
2025-11-02 10:39:00,9565.112000000001
2025-11-02 10:40:00,9575.76
2025-11-02 10:41:00,9596.130000000001
2025-11-02 10:42:00,9616.5
2025-11-02 10:43:00,9636.87
2025-11-02 10:44:00,9657.24
2025-11-02 10:45:00,9677.61
2025-11-02 10:46:00,9677.82
2025-11-02 10:47:00,9678.03
2025-11-02 10:48:00,9678.24
2025-11-02 10:49:00,9678.45
2025-11-02 10:50:00,9678.66
2025-11-02 10:51:00,9670.572
2025-11-02 10:52:00,9662.484
2025-11-02 10:53:00,9654.395999999999
2025-11-02 10:54:00,9646.307999999999
2025-11-02 10:55:00,9638.22
2025-11-02 10:56:00,9643.812
2025-11-02 10:57:00,9649.404
2025-11-02 10:58:00,9654.996
2025-11-02 10:59:00,9660.588
2025-11-02 11:00:00,9666.18
2025-11-02 11:01:00,9679.2
2025-11-02 11:02:00,9692.220000000001
2025-11-02 11:03:00,9705.24
2025-11-02 11:04:00,9718.26
2025-11-02 11:05:00,9731.28
2025-11-02 11:06:00,9728.608
2025-11-02 11:07:00,9725.936
2025-11-02 11:08:00,9723.264000000001
2025-11-02 11:09:00,9720.592
2025-11-02 11:10:00,9717.92
2025-11-02 11:11:00,9723.722
2025-11-02 11:12:00,9729.524
2025-11-02 11:13:00,9735.326000000001
2025-11-02 11:14:00,9741.128
2025-11-02 11:15:00,9746.93
2025-11-02 11:16:00,9750.178
2025-11-02 11:17:00,9753.426
2025-11-02 11:18:00,9756.674
2025-11-02 11:19:00,9759.922
2025-11-02 11:20:00,9763.17
2025-11-02 11:21:00,9768.452
2025-11-02 11:22:00,9773.734
2025-11-02 11:23:00,9779.016
2025-11-02 11:24:00,9784.298
2025-11-02 11:25:00,9789.58
2025-11-02 11:26:00,9794.054
2025-11-02 11:27:00,9798.528
2025-11-02 11:28:00,9803.002
2025-11-02 11:29:00,9807.476
2025-11-02 11:30:00,9811.95
2025-11-02 11:31:00,9815.104000000001
2025-11-02 11:32:00,9818.258
2025-11-02 11:33:00,9821.412
2025-11-02 11:34:00,9824.565999999999
2025-11-02 11:35:00,9827.72
2025-11-02 11:36:00,9835.412
2025-11-02 11:37:00,9843.104
2025-11-02 11:38:00,9850.796
2025-11-02 11:39:00,9858.488
2025-11-02 11:40:00,9866.18
2025-11-02 11:41:00,9860.82
2025-11-02 11:42:00,9855.46
2025-11-02 11:43:00,9850.1
2025-11-02 11:44:00,9844.74
2025-11-02 11:45:00,9839.38
2025-11-02 11:46:00,9848.532
2025-11-02 11:47:00,9857.684
2025-11-02 11:48:00,9866.836
2025-11-02 11:49:00,9875.988
2025-11-02 11:50:00,9885.14
2025-11-02 11:51:00,9874.826
2025-11-02 11:52:00,9864.511999999999
2025-11-02 11:53:00,9854.198
2025-11-02 11:54:00,9843.884
2025-11-02 11:55:00,9833.57
2025-11-02 11:56:00,9859.03
2025-11-02 11:57:00,9884.49
2025-11-02 11:58:00,9909.95
2025-11-02 11:59:00,9935.41
2025-11-02 12:00:00,9960.87
2025-11-02 12:01:00,9977.676000000001
2025-11-02 12:02:00,9994.482
2025-11-02 12:03:00,10011.288
2025-11-02 12:04:00,10028.094
2025-11-02 12:05:00,10044.9
2025-11-02 12:06:00,10050.312
2025-11-02 12:07:00,10055.724
2025-11-02 12:08:00,10061.135999999999
2025-11-02 12:09:00,10066.547999999999
2025-11-02 12:10:00,10071.96
2025-11-02 12:11:00,10071.101999999999
2025-11-02 12:12:00,10070.243999999999
2025-11-02 12:13:00,10069.386
2025-11-02 12:14:00,10068.528
2025-11-02 12:15:00,10067.67
2025-11-02 12:16:00,10075.692000000001
2025-11-02 12:17:00,10083.714
2025-11-02 12:18:00,10091.736
2025-11-02 12:19:00,10099.758
2025-11-02 12:20:00,10107.78
2025-11-02 12:21:00,10104.724
2025-11-02 12:22:00,10101.668
2025-11-02 12:23:00,10098.612000000001
2025-11-02 12:24:00,10095.556
2025-11-02 12:25:00,10092.5
2025-11-02 12:26:00,10100.154
2025-11-02 12:27:00,10107.808
2025-11-02 12:28:00,10115.462
2025-11-02 12:29:00,10123.116
2025-11-02 12:30:00,10130.77
2025-11-02 12:31:00,10131.488000000001
2025-11-02 12:32:00,10132.206
2025-11-02 12:33:00,10132.924
2025-11-02 12:34:00,10133.642
2025-11-02 12:35:00,10134.36
2025-11-02 12:36:00,10152.522
