Datetime,Consumption
2025-11-06 14:00:00,11202.103333333333
2025-11-06 14:30:00,11190.336666666668
2025-11-06 15:00:00,11122.513333333334
2025-11-06 15:30:00,10870.028333333334
2025-11-06 16:00:00,10573.789999999999
2025-11-06 16:30:00,10504.143333333333
2025-11-06 17:00:00,10430.798333333334
2025-11-06 17:30:00,10374.066666666666
2025-11-06 18:00:00,10305.4
2025-11-06 18:30:00,10211.78
2025-11-06 19:00:00,10051.906666666668
2025-11-06 19:30:00,9936.641666666666
2025-11-06 20:00:00,9758.813333333334
2025-11-06 20:30:00,9614.993333333334
2025-11-06 21:00:00,9420.894999999999
2025-11-06 21:30:00,9254.225
2025-11-06 22:00:00,9121.408333333333
2025-11-06 22:30:00,8940.281666666668
2025-11-06 23:00:00,8682.375
2025-11-06 23:30:00,8410.511666666667
